Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-07-15,MO,Altria Group Inc,10.6113,16.5502,27.0802,36.2448,47.8501,61.8805,71.7449,77.4508,81.8346,85.3132,28.58902359008789,29.11199353380901,28.561131221365052,28.82610340430664,6499600.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-16,MO,Altria Group Inc,10.7215,16.5477,26.9401,36.0421,48.2982,61.9369,71.5262,77.0749,81.3546,84.7624,28.923728942871094,29.06318815018709,28.498379557540716,28.547189881106846,5670900.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-17,MO,Altria Group Inc,10.1856,16.2121,26.2477,35.0002,49.5092,61.9111,70.6396,75.7034,79.6658,82.8593,28.96556854248047,29.18172779461213,28.86097346824931,29.174756030979562,6242700.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-20,MO,Altria Group Inc,10.9446,16.1675,25.5106,34.6202,46.5827,60.2017,69.7721,75.3507,79.6705,83.1209,28.498374938964844,28.937670439828914,28.22643099175085,28.937670439828914,5915800.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-21,MO,Altria Group Inc,10.5325,15.1615,24.7835,33.3397,44.7758,58.8048,68.6587,74.4305,78.8936,82.4545,28.742429733276367,29.383938271426832,28.616916730601233,28.616916730601233,6212400.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-22,MO,Altria Group Inc,9.9596,15.3865,25.3075,33.413,45.0765,58.4125,67.7818,73.2862,77.5783,81.0272,28.826108932495117,28.867947493603054,28.24735414033639,28.658757348026572,5437900.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-23,MO,Altria Group Inc,9.8309,15.216,24.9371,33.6226,45.0489,58.4508,67.8673,73.4022,77.7143,81.1768,28.99346351623535,29.105030364101182,28.770327160540223,28.92373257384204,4803000.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-24,MO,Altria Group Inc,10.7418,15.9121,25.5578,34.4355,45.6913,59.0262,68.3908,73.8804,78.1577,81.5921,29.181720733642578,29.697718896385602,29.00042566346738,29.146856603989185,6186800.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-27,MO,Altria Group Inc,9.3588,15.8578,24.7842,33.5403,45.6198,58.9989,68.3934,73.897,78.1829,81.6228,29.376964569091797,29.474585195845336,29.11896415842878,29.286315704265263,6052100.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-28,MO,Altria Group Inc,9.0235,15.3289,24.9877,33.0971,44.1841,58.0408,67.7629,73.477,77.9108,81.4585,29.64891242980957,30.123072102512943,29.432750541971494,29.969666720178637,10794200.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-29,MO,Altria Group Inc,8.864,15.0125,23.7382,31.8299,43.8627,57.4207,66.9373,72.5511,76.9267,80.441,29.0283260345459,29.892968392175128,28.88189239368843,29.892968392175128,7890100.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-30,MO,Altria Group Inc,8.7671,15.1932,24.9479,32.7673,44.5312,58.0309,67.5047,73.0804,77.4245,80.9122,28.99346351623535,29.209622787745946,28.714545066589043,28.784273349018886,6256700.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-07-31,MO,Altria Group Inc,8.7336,15.0752,23.9624,32.2742,44.1828,57.9032,67.5299,73.1943,77.599,81.1296,28.693620681762695,28.97951083158019,28.35891755323028,28.80518750461921,7572500.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-03,MO,Altria Group Inc,8.8246,14.8563,24.6729,32.0059,43.3339,57.2437,66.9967,72.7447,77.2106,80.788,28.595993041992188,28.812154892186246,28.358913246927322,28.66572395816566,6063800.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-04,MO,Altria Group Inc,8.644,14.2576,23.4657,30.6106,41.2295,55.2423,65.0645,70.8984,75.4412,79.0877,29.007402420043945,29.01437684315307,28.540217150328623,28.72848667482919,8747300.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-05,MO,Altria Group Inc,9.2369,14.031,22.0108,29.5522,39.8202,54.7465,65.2,71.2216,75.8409,79.501,29.049243927001953,29.31421617281646,28.923730897929996,29.070161878526175,6425900.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-06,MO,Altria Group Inc,8.0238,13.2605,21.1146,28.3336,38.3251,52.6098,62.6129,69.1262,74.1025,78.0327,28.972537994384766,29.20961783842392,28.8121608439999,28.993458603539676,4085500.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-07,MO,Altria Group Inc,7.5336,12.9799,20.8504,28.1144,39.0846,52.3597,61.6682,67.8192,72.5649,76.344,29.40485954284668,29.446698101789266,28.637837915307315,28.79821506797598,5620600.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-10,MO,Altria Group Inc,7.8951,12.7528,21.3318,27.7045,38.3417,52.35,62.1606,68.6093,73.548,77.4553,30.13701629638672,30.15793424351784,29.46761272860052,29.46761272860052,6734900.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-11,MO,Altria Group Inc,6.9954,12.4309,20.5714,26.9623,37.3763,51.3513,61.1377,67.5898,72.5418,76.4659,30.401988983154297,30.785502453462495,30.311342762866026,30.583286743656906,8538700.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-12,MO,Altria Group Inc,7.7266,12.47,19.7481,26.6493,36.0024,50.5454,60.7189,67.4133,72.5281,76.5679,29.95572280883789,30.673936795234933,29.913886908634368,30.478692841087,7866000.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-13,MO,Altria Group Inc,7.6557,12.5646,20.3007,26.8386,36.6117,50.4721,60.1679,65.5078,69.6287,72.9125,29.68377685546875,30.032423520588154,29.62102034934874,29.809289867708774,5347100.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-14,MO,Altria Group Inc,8.7257,12.8192,20.2959,27.6635,36.7477,51.1502,61.2171,66.7403,70.973,74.3238,29.662857055664062,29.78837006007155,29.342102782161724,29.53734405125657,4881300.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-17,MO,Altria Group Inc,7.9744,12.3705,20.1526,26.5513,36.4767,50.2933,59.9536,65.2775,69.3879,72.6624,30.00452995300293,30.22069183434738,29.683775672269498,29.76047836113246,6948700.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-18,MO,Altria Group Inc,7.9986,12.032,19.6592,26.2111,35.8476,49.8716,59.6718,65.0845,69.2588,72.5821,30.13701629638672,30.401985826590103,30.004528871322265,30.234636929615625,5865100.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-19,MO,Altria Group Inc,7.7202,12.2717,19.7687,26.4069,35.6971,49.9017,59.8272,65.3071,69.5262,72.88,30.436847686767578,30.785494268930037,30.102144627124773,30.24160379198222,6439400.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-20,MO,Altria Group Inc,8.1152,12.054,19.7003,26.2285,35.686,49.835,59.7193,65.1762,69.3795,72.7227,30.33226203918457,30.548423944636756,30.095182183514254,30.248587578348914,6160500.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-21,MO,Altria Group Inc,8.2561,11.9918,19.1985,26.1944,35.6004,49.9685,60.0062,65.5425,69.7981,73.1759,30.304365158081055,30.436852582991264,30.081231522399676,30.395014028814973,4334400.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-24,MO,Altria Group Inc,8.09,11.9022,19.2091,26.0778,35.6148,49.2947,58.8531,64.1481,68.253,71.5356,30.708803176879883,31.001665139565358,30.297399948371712,30.388048838711025,7911300.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-25,MO,Altria Group Inc,7.9061,12.0413,19.3752,26.1014,35.3519,49.1665,58.8138,64.754,69.2959,72.8857,30.3461971282959,30.89008491477111,30.332250946596258,30.89008491477111,6117900.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
2020-08-26,MO,Altria Group Inc,8.15,11.898,19.6144,25.9758,35.6208,49.4143,59.0462,64.9685,69.4949,73.0698,30.123065948486328,30.436848411900616,29.934796470437753,30.137012131300562,11083300.0,5062.0,3339.0,2898.0,2963.0,1938.0,4826.0,4826.0,50200.0,29042.0,5688.0,1817.0,47.0,54.0,-770.0,200.0,8.56,1.04,1859.0,2027.0,1.09,65.96,58.53,57.25,50.67,24.44,38.29,13.84,-8.72,-1.64,-7.66,5062.0,2898.0,2963.0,1938.0,1.04,1858.39,57.85,83.3,501.94,12.56,124.12,0.19,80.57,72940.95,29042.0,136.0,4826.0,97292.95,0.38,6.51,2.45,5.32,13.06,-0.67,-8.72,-2.49,-70.8,0.75,0.54,-0.05,106.4,3.44,28.7,12.75,3.44,106.44,97.13
